user_id,mood_selected,message_text,stress_level,sleep_hours,work_pressure,social_support,energy_level,preferred_relief,sentiment_score,task1,task2,task3,task4
4135,anxious,I feel tense and uneasy for no clear reason.,8,5.9,8,4,7,suggestions,-0.89,write_journal,short_walk,call_friend,drink_tea
4136,burned_out,I can't focus anymore and everything feels tiring.,3,8.0,10,1,2,quick_exercises,0.7,write_journal,deep_breathing,nature_break,positive_affirmation
4137,angry,I feel tense and annoyed with everyone today.,6,6.1,5,7,5,light_humor,0.91,drink_tea,drink_water,mindfulness_exercise,nature_break
4138,lonely,I wish someone understood how I feel.,5,6.4,5,1,2,guided_steps,-0.65,drink_water,short_walk,listen_music,digital_detox
4139,stressed,My deadlines are piling up and I can't relax.,5,3.4,6,4,6,suggestions,0.77,drink_tea,deep_breathing,stretch_body,mindfulness_exercise
4140,angry,I'm really upset and it's hard to calm down.,4,3.9,8,9,4,light_humor,-0.31,watch_funny_video,call_friend,digital_detox,nature_break
4141,sad,I can't seem to shake this sadness.,4,6.8,9,5,10,guided_steps,0.57,gratitude_list,write_journal,mindfulness_exercise,call_friend
4142,stressed,I feel pressure from work and my mind won't slow down.,3,5.2,9,8,8,quick_exercises,0.24,stretch_body,drink_tea,call_friend,watch_funny_video
4143,lonely,I miss having meaningful conversations.,1,8.4,7,7,8,suggestions,-0.87,gratitude_list,mindfulness_exercise,5_min_meditation,digital_detox
4144,burned_out,I can't focus anymore and everything feels tiring.,1,5.8,7,5,6,guided_steps,0.65,digital_detox,listen_music,positive_affirmation,write_journal
4145,overthinking,I keep analyzing everything too much.,2,7.7,5,5,9,quotes,-0.86,mindfulness_exercise,watch_funny_video,write_journal,digital_detox
4146,stressed,I feel pressure from work and my mind won't slow down.,3,7.9,8,2,7,quotes,-0.96,call_friend,digital_detox,5_min_meditation,drink_water
4147,angry,I feel tense and annoyed with everyone today.,10,3.9,4,2,6,quotes,0.02,nature_break,5_min_meditation,drink_water,mindfulness_exercise
4148,overthinking,My mind keeps replaying the same thoughts again and again.,4,4.6,2,6,7,light_humor,0.61,short_walk,mindfulness_exercise,write_journal,call_friend
4149,angry,I feel frustrated and irritated about what happened.,7,5.2,3,10,3,light_humor,0.31,listen_music,digital_detox,5_min_meditation,stretch_body
4150,stressed,I have too many things to finish today and I feel overwhelmed.,8,6.5,9,8,7,quotes,-0.27,stretch_body,5_min_meditation,listen_music,drink_tea
4151,anxious,I feel nervous about what might happen later today.,1,7.4,1,5,10,quick_exercises,-0.12,write_journal,drink_water,deep_breathing,5_min_meditation
4152,stressed,I feel pressure from work and my mind won't slow down.,7,8.5,6,4,8,quick_exercises,0.14,listen_music,stretch_body,drink_tea,gratitude_list
4153,lonely,I miss having meaningful conversations.,5,5.9,5,1,7,suggestions,0.27,mindfulness_exercise,5_min_meditation,stretch_body,drink_water
4154,lonely,I miss having meaningful conversations.,1,3.8,10,2,6,guided_steps,-0.01,write_journal,positive_affirmation,5_min_meditation,watch_funny_video
4155,angry,I feel tense and annoyed with everyone today.,5,6.1,9,9,5,suggestions,-0.78,write_journal,mindfulness_exercise,digital_detox,call_friend
4156,stressed,I have too many things to finish today and I feel overwhelmed.,9,4.8,3,4,4,light_humor,0.91,deep_breathing,listen_music,5_min_meditation,drink_water
4157,sad,I feel emotionally drained and down.,8,8.5,2,4,6,suggestions,-0.11,listen_music,gratitude_list,positive_affirmation,drink_water
4158,stressed,My deadlines are piling up and I can't relax.,6,4.3,6,5,2,quotes,0.41,watch_funny_video,nature_break,call_friend,gratitude_list
4159,angry,I feel tense and annoyed with everyone today.,2,7.8,2,7,2,quotes,-0.85,5_min_meditation,deep_breathing,write_journal,short_walk
4160,sad,Everything feels heavy and I just want to stay quiet.,8,4.9,6,1,6,quick_exercises,-0.45,deep_breathing,digital_detox,drink_tea,watch_funny_video
4161,anxious,I feel nervous about what might happen later today.,1,5.8,10,9,9,light_humor,0.2,write_journal,mindfulness_exercise,positive_affirmation,listen_music
4162,anxious,My heart is racing and I can't calm down.,1,5.8,1,10,3,quick_exercises,0.99,short_walk,mindfulness_exercise,call_friend,drink_water
4163,overthinking,I keep analyzing everything too much.,2,7.6,7,4,4,quotes,-0.87,mindfulness_exercise,drink_tea,short_walk,digital_detox
4164,anxious,I feel nervous about what might happen later today.,3,7.4,10,8,3,quotes,-0.55,digital_detox,drink_water,gratitude_list,mindfulness_exercise
4165,burned_out,I feel exhausted and mentally drained.,7,3.8,10,5,7,quotes,-0.37,positive_affirmation,write_journal,nature_break,drink_tea
4166,burned_out,I feel exhausted and mentally drained.,10,6.5,10,6,9,quick_exercises,0.83,digital_detox,mindfulness_exercise,call_friend,deep_breathing
4167,anxious,I keep worrying about small things and can't focus.,6,7.0,5,9,3,light_humor,0.72,gratitude_list,deep_breathing,write_journal,nature_break
4168,angry,I can't stop thinking about something that made me angry.,4,8.2,3,3,3,suggestions,-0.23,positive_affirmation,call_friend,5_min_meditation,listen_music
4169,overthinking,My brain won't switch off from constant thinking.,1,3.8,10,3,3,quick_exercises,0.05,watch_funny_video,gratitude_list,mindfulness_exercise,write_journal
4170,sad,I feel emotionally drained and down.,10,3.1,10,5,5,light_humor,0.06,listen_music,drink_water,drink_tea,gratitude_list
4171,anxious,My heart is racing and I can't calm down.,3,6.6,1,4,8,suggestions,-0.78,drink_tea,call_friend,drink_water,nature_break
4172,angry,I feel frustrated and irritated about what happened.,6,4.7,8,8,5,suggestions,0.21,gratitude_list,5_min_meditation,short_walk,watch_funny_video
4173,burned_out,I can't focus anymore and everything feels tiring.,9,7.0,5,9,3,suggestions,0.93,gratitude_list,digital_detox,write_journal,nature_break
4174,stressed,I keep thinking about everything I have to do and it's exhausting.,8,8.0,7,8,3,guided_steps,-0.9,drink_tea,short_walk,gratitude_list,nature_break
4175,stressed,I keep thinking about everything I have to do and it's exhausting.,3,4.1,6,4,4,suggestions,0.98,digital_detox,write_journal,deep_breathing,watch_funny_video
4176,angry,I feel tense and annoyed with everyone today.,9,8.6,3,2,4,guided_steps,0.9,short_walk,listen_music,deep_breathing,mindfulness_exercise
4177,angry,I feel tense and annoyed with everyone today.,1,8.5,4,7,9,light_humor,-0.5,5_min_meditation,listen_music,write_journal,digital_detox
4178,angry,I'm really upset and it's hard to calm down.,2,3.6,7,5,8,quick_exercises,0.64,listen_music,gratitude_list,call_friend,nature_break
4179,stressed,I have too many things to finish today and I feel overwhelmed.,4,7.4,6,5,10,quick_exercises,-0.69,drink_tea,gratitude_list,deep_breathing,write_journal
4180,burned_out,I feel completely burned out from work and responsibilities.,10,6.7,4,2,5,quotes,-0.72,mindfulness_exercise,call_friend,drink_tea,write_journal
4181,overthinking,My mind keeps replaying the same thoughts again and again.,9,3.4,4,5,4,guided_steps,0.09,deep_breathing,digital_detox,drink_tea,nature_break
4182,anxious,I feel nervous about what might happen later today.,4,6.3,5,8,4,light_humor,0.2,call_friend,positive_affirmation,short_walk,digital_detox
4183,stressed,I feel pressure from work and my mind won't slow down.,7,5.8,6,10,4,light_humor,-0.75,watch_funny_video,short_walk,positive_affirmation,drink_water
4184,overthinking,I keep analyzing everything too much.,9,5.1,2,1,1,light_humor,-0.05,listen_music,write_journal,5_min_meditation,short_walk
4185,anxious,I feel tense and uneasy for no clear reason.,7,5.9,10,3,2,quotes,-0.36,call_friend,write_journal,mindfulness_exercise,stretch_body
4186,overthinking,My brain won't switch off from constant thinking.,10,5.7,2,6,3,guided_steps,0.64,drink_water,nature_break,mindfulness_exercise,stretch_body
4187,overthinking,My mind keeps replaying the same thoughts again and again.,2,8.7,3,4,9,guided_steps,0.47,drink_water,nature_break,mindfulness_exercise,5_min_meditation
4188,angry,I'm really upset and it's hard to calm down.,2,7.4,1,10,3,suggestions,-0.65,nature_break,drink_water,listen_music,call_friend
4189,lonely,I feel isolated even when people are around.,5,6.0,2,5,5,quick_exercises,-0.03,write_journal,5_min_meditation,listen_music,drink_tea
4190,anxious,My heart is racing and I can't calm down.,5,8.7,1,9,6,light_humor,0.31,nature_break,write_journal,watch_funny_video,5_min_meditation
4191,anxious,My heart is racing and I can't calm down.,10,8.8,1,7,2,light_humor,-0.69,listen_music,nature_break,gratitude_list,digital_detox
4192,burned_out,I can't focus anymore and everything feels tiring.,3,6.6,4,10,2,quick_exercises,-0.6,5_min_meditation,gratitude_list,nature_break,digital_detox
4193,stressed,My deadlines are piling up and I can't relax.,8,4.3,8,7,8,light_humor,-0.02,positive_affirmation,stretch_body,mindfulness_exercise,watch_funny_video
4194,sad,I can't seem to shake this sadness.,1,8.1,3,9,10,quick_exercises,0.55,deep_breathing,digital_detox,positive_affirmation,drink_water
4195,burned_out,I feel exhausted and mentally drained.,4,7.6,8,3,9,quotes,0.97,call_friend,positive_affirmation,mindfulness_exercise,write_journal
4196,anxious,My heart is racing and I can't calm down.,9,6.2,4,9,9,quick_exercises,-0.12,nature_break,drink_tea,drink_water,deep_breathing
4197,overthinking,My mind keeps replaying the same thoughts again and again.,2,6.9,6,7,8,quick_exercises,-0.96,short_walk,deep_breathing,call_friend,drink_water
4198,burned_out,I feel exhausted and mentally drained.,3,4.5,1,5,2,suggestions,-0.25,stretch_body,listen_music,positive_affirmation,short_walk
4199,anxious,My heart is racing and I can't calm down.,6,3.1,2,3,7,guided_steps,-0.2,stretch_body,drink_tea,short_walk,listen_music
4200,anxious,My heart is racing and I can't calm down.,5,4.2,9,2,3,light_humor,0.36,stretch_body,gratitude_list,positive_affirmation,nature_break
4201,lonely,I feel like I don't have anyone to talk to today.,9,6.7,5,2,7,light_humor,0.89,gratitude_list,nature_break,short_walk,digital_detox
4202,sad,I feel really low today and don't have motivation.,1,6.2,6,8,3,light_humor,-0.72,drink_water,short_walk,nature_break,stretch_body
4203,overthinking,I can't stop thinking about past mistakes.,3,4.6,8,3,2,quotes,-0.88,5_min_meditation,short_walk,gratitude_list,deep_breathing
4204,angry,I feel tense and annoyed with everyone today.,5,7.4,5,9,4,guided_steps,-0.95,deep_breathing,drink_tea,short_walk,watch_funny_video
4205,lonely,I wish someone understood how I feel.,5,3.6,5,6,8,quotes,0.02,stretch_body,watch_funny_video,drink_tea,5_min_meditation
4206,angry,I'm really upset and it's hard to calm down.,9,7.7,1,2,6,quick_exercises,0.67,short_walk,digital_detox,stretch_body,call_friend
4207,angry,I feel frustrated and irritated about what happened.,1,3.2,5,5,5,quotes,0.68,watch_funny_video,short_walk,write_journal,5_min_meditation
4208,sad,I can't seem to shake this sadness.,8,5.4,4,7,10,quick_exercises,-0.79,digital_detox,listen_music,gratitude_list,watch_funny_video
4209,angry,I feel frustrated and irritated about what happened.,1,8.6,1,9,9,guided_steps,0.12,write_journal,short_walk,call_friend,watch_funny_video
4210,angry,I'm really upset and it's hard to calm down.,10,8.1,4,7,5,suggestions,0.44,gratitude_list,5_min_meditation,positive_affirmation,drink_water
4211,stressed,I have too many things to finish today and I feel overwhelmed.,7,4.1,4,6,2,quotes,-0.58,drink_water,drink_tea,gratitude_list,nature_break
4212,stressed,My deadlines are piling up and I can't relax.,9,3.4,5,1,1,quick_exercises,0.85,call_friend,drink_tea,deep_breathing,digital_detox
4213,lonely,I feel isolated even when people are around.,7,6.8,9,1,4,light_humor,0.84,stretch_body,deep_breathing,drink_water,nature_break
4214,overthinking,I can't stop thinking about past mistakes.,8,6.6,5,3,7,quotes,0.31,short_walk,call_friend,digital_detox,listen_music
4215,overthinking,My brain won't switch off from constant thinking.,1,3.1,4,6,7,light_humor,-0.18,stretch_body,call_friend,short_walk,mindfulness_exercise
4216,stressed,I have too many things to finish today and I feel overwhelmed.,6,9.0,8,9,9,light_humor,0.84,write_journal,drink_water,call_friend,mindfulness_exercise
4217,anxious,I feel tense and uneasy for no clear reason.,10,4.0,9,8,5,guided_steps,0.52,mindfulness_exercise,watch_funny_video,write_journal,deep_breathing
4218,lonely,I feel like I don't have anyone to talk to today.,4,7.8,9,9,8,quick_exercises,0.16,digital_detox,watch_funny_video,stretch_body,call_friend
4219,sad,Everything feels heavy and I just want to stay quiet.,5,5.4,6,7,4,quick_exercises,0.5,call_friend,nature_break,positive_affirmation,listen_music
4220,angry,I feel frustrated and irritated about what happened.,3,6.2,7,8,2,quick_exercises,0.71,gratitude_list,drink_water,deep_breathing,short_walk
4221,anxious,I keep worrying about small things and can't focus.,3,7.8,10,1,4,guided_steps,0.08,digital_detox,drink_water,5_min_meditation,write_journal
4222,lonely,I feel like I don't have anyone to talk to today.,3,6.9,2,10,8,quick_exercises,-0.34,drink_water,mindfulness_exercise,listen_music,deep_breathing
4223,stressed,I keep thinking about everything I have to do and it's exhausting.,3,5.4,2,6,8,suggestions,-0.78,call_friend,positive_affirmation,digital_detox,gratitude_list
4224,anxious,I feel nervous about what might happen later today.,3,7.0,10,6,9,quotes,0.25,drink_water,watch_funny_video,drink_tea,call_friend
4225,angry,I feel frustrated and irritated about what happened.,2,5.0,3,6,5,quick_exercises,0.8,watch_funny_video,mindfulness_exercise,gratitude_list,nature_break
4226,angry,I can't stop thinking about something that made me angry.,3,6.1,5,4,5,quick_exercises,0.23,short_walk,positive_affirmation,nature_break,drink_tea
4227,burned_out,I feel completely burned out from work and responsibilities.,2,6.2,3,3,10,guided_steps,0.36,positive_affirmation,call_friend,gratitude_list,listen_music
4228,sad,I feel really low today and don't have motivation.,9,7.9,2,3,4,quotes,0.51,stretch_body,listen_music,drink_water,positive_affirmation
4229,burned_out,I have no energy left to deal with anything.,3,8.2,8,10,8,quotes,-0.41,drink_water,mindfulness_exercise,write_journal,stretch_body
4230,angry,I feel tense and annoyed with everyone today.,3,8.7,2,8,1,quotes,-0.67,stretch_body,5_min_meditation,watch_funny_video,drink_tea
4231,burned_out,I feel exhausted and mentally drained.,8,7.4,4,9,2,quotes,-0.59,positive_affirmation,short_walk,drink_water,gratitude_list
4232,angry,I feel frustrated and irritated about what happened.,2,3.1,9,7,2,guided_steps,-1.0,short_walk,watch_funny_video,positive_affirmation,drink_water
4233,burned_out,I can't focus anymore and everything feels tiring.,7,8.5,7,9,9,suggestions,0.13,write_journal,call_friend,watch_funny_video,nature_break
4234,sad,I feel emotionally drained and down.,10,5.9,2,10,4,guided_steps,-0.61,positive_affirmation,stretch_body,short_walk,drink_tea
4235,burned_out,I feel exhausted and mentally drained.,3,5.8,9,1,8,light_humor,0.58,drink_tea,gratitude_list,watch_funny_video,short_walk
4236,stressed,I feel pressure from work and my mind won't slow down.,2,6.8,8,5,7,suggestions,-0.91,short_walk,write_journal,drink_tea,listen_music
4237,burned_out,I can't focus anymore and everything feels tiring.,2,3.3,9,5,8,light_humor,-0.66,write_journal,watch_funny_video,positive_affirmation,drink_tea
4238,angry,I'm really upset and it's hard to calm down.,2,3.0,3,6,2,quick_exercises,0.7,short_walk,deep_breathing,digital_detox,drink_water
4239,overthinking,I keep analyzing everything too much.,9,5.3,1,6,4,suggestions,0.12,stretch_body,positive_affirmation,gratitude_list,deep_breathing
4240,stressed,My deadlines are piling up and I can't relax.,2,3.7,7,7,3,light_humor,-0.96,gratitude_list,positive_affirmation,call_friend,mindfulness_exercise
